id,direction,chosenAlt,hhid,pnum,pid,personType,age,cdapActivity,schoolAtHome,schoolMaz,eligible,ArriveInterval,returnInterval,homeSchDist,schHomeDist,ad1Arr,ad1Ret,ad2Dep,ad2Ret,escortType,bundle,childid,chaufid,chaufPnum,chaufPid,chaufPersonType,chaufDArrive,chaufReturn,randNum
2411,2,1,1034,3,2736,7,11,1,1,21811,1,19,47,381,381,0,0,0,0,0,0,0,0,0,0,0,0,0,82564470
2412,0,0,1037,1,2741,1,42,1,-1,-1,0,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,1,28,1037,2,2742,7,15,1,1,21811,1,18,58,381,381,14,53,0,0,1,1,1,1,1,2741,1,14,53,854385331
2414,1,28,1037,3,2743,7,11,1,1,21813,1,20,48,410,410,14,53,0,0,0,0,0,0,0,0,0,0,0,854385331
2415,0,0,1037,1,2741,1,42,1,-1,-1,0,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,2,1,1037,2,2742,7,15,1,1,21811,1,18,58,381,381,14,53,0,0,0,0,0,0,0,0,0,0,0,647191007
2417,2,1,1037,3,2743,7,11,1,1,21813,1,20,48,410,410,14,53,0,0,0,0,0,0,0,0,0,0,0,647191007
2418,0,0,1042,1,2750,1,37,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,1,29,1042,2,2751,7,14,1,1,26241,1,21,64,2040,2040,0,0,0,0,2,1,1,1,3,2752,4,0,0,918658140
2420,0,0,1042,3,2752,4,38,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,0,0,1042,1,2750,1,37,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,2,1,1042,2,2751,7,14,1,1,26241,1,21,64,2040,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,544132478
2423,0,0,1042,3,2752,4,38,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,0,0,1046,1,2761,1,54,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,0,0,1046,2,2762,1,48,1,-1,-1,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,1,1,1046,3,2763,7,15,1,1,22046,1,19,49,504,504,10,48,0,0,0,0,0,0,0,0,0,0,0,964731541
2427,0,0,1046,1,2761,1,54,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,0,0,1046,2,2762,1,48,1,-1,-1,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,2,28,1046,3,2763,7,15,1,1,22046,1,19,49,504,504,10,48,0,0,1,1,1,1,2,2762,1,10,48,800545970
2430,0,0,1047,1,2764,1,53,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,0,0,1047,2,2765,1,51,1,-1,-1,0,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,1,1,1047,3,2766,6,17,1,1,22335,1,20,52,854,854,20,56,0,0,0,0,0,0,0,0,0,0,0,447664270
2433,0,0,1047,1,2764,1,53,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,0,0,1047,2,2765,1,51,1,-1,-1,0,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,2,1,1047,3,2766,6,17,1,1,22335,1,20,52,854,854,20,56,0,0,0,0,0,0,0,0,0,0,0,650578565
2436,0,0,1049,1,2770,1,34,1,-1,-1,0,22,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,0,0,1049,2,2771,1,30,1,-1,-1,0,21,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,1,31,1049,3,2772,8,4,1,1,21840,1,16,54,391,391,21,54,22,66,2,1,1,2,1,2770,1,22,66,801142114
2439,0,0,1049,1,2770,1,34,1,-1,-1,0,63,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,0,0,1049,2,2771,1,30,1,-1,-1,0,45,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,2,28,1049,3,2772,8,4,1,1,21840,1,16,54,391,391,45,54,63,66,1,1,1,1,2,2771,1,45,54,667536899
2442,0,0,1050,1,2773,2,38,1,-1,-1,0,21,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,0,0,1050,2,2774,2,59,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,1,28,1050,3,2775,7,11,1,1,20867,1,21,50,1325,1325,21,67,0,0,1,1,1,1,1,2773,2,21,67,994625596
2445,0,0,1050,1,2773,2,38,1,-1,-1,0,21,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,0,0,1050,2,2774,2,59,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,2,1,1050,3,2775,7,11,1,1,20867,1,21,50,1325,1325,21,67,0,0,0,0,0,0,0,0,0,0,0,950680619
2448,0,0,1053,1,2781,4,39,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,0,0,1053,2,2782,4,40,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,1,76,1053,3,2783,6,17,3,2,21676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784294817
2451,1,76,1053,4,2784,7,12,1,1,23410,1,22,53,638,638,0,0,0,0,2,2,2,1,2,2782,4,0,0,784294817
2452,0,0,1053,5,2785,4,19,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,1,76,1053,6,2786,6,17,1,1,22046,1,16,45,504,504,0,0,0,0,2,1,1,1,2,2782,4,0,0,784294817
2454,0,0,1053,1,2781,4,39,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,0,0,1053,2,2782,4,40,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,2,9,1053,3,2783,6,17,3,2,21676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812573868
2457,2,9,1053,4,2784,7,12,1,1,23410,1,22,53,638,638,0,0,0,0,2,1,2,2,5,2785,4,0,0,812573868
2458,0,0,1053,5,2785,4,19,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,2,9,1053,6,2786,6,17,1,1,22046,1,16,45,504,504,0,0,0,0,0,0,0,0,0,0,0,0,0,812573868
2460,0,0,1055,1,2790,1,42,1,-1,-1,0,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,0,0,1055,2,2791,1,42,1,-1,-1,0,21,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,1,1,1055,3,2792,7,9,1,1,22046,1,19,49,504,504,21,86,17,56,0,0,0,0,0,0,0,0,0,25453158
2463,0,0,1055,1,2790,1,42,1,-1,-1,0,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,0,0,1055,2,2791,1,42,1,-1,-1,0,67,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,2,1,1055,3,2792,7,9,1,1,22046,1,19,49,504,504,67,86,17,56,0,0,0,0,0,0,0,0,0,642465630
2466,0,0,1057,1,2797,3,31,1,-1,22124,0,26,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,1,1,1057,2,2798,7,9,1,1,21772,1,22,50,215,240,16,57,26,62,0,0,0,0,0,0,0,0,0,120906277
2468,1,1,1057,3,2799,8,4,2,1,21864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120906277
2469,0,0,1057,4,2800,1,36,1,-1,-1,0,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,0,0,1057,1,2797,3,31,1,-1,22124,0,26,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,2,1,1057,2,2798,7,9,1,1,21772,1,22,50,215,240,26,62,16,57,0,0,0,0,0,0,0,0,0,855446529
2472,2,1,1057,3,2799,8,4,2,1,21864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855446529
2473,0,0,1057,4,2800,1,36,1,-1,-1,0,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,0,0,1058,1,2801,1,52,1,-1,-1,0,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,0,0,1058,2,2802,4,48,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,0,0,1058,3,2803,1,22,1,-1,25485,0,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,1,1,1058,4,2804,6,16,1,1,22335,1,15,34,854,854,11,48,12,51,0,0,0,0,0,0,0,0,0,415503139
2478,0,0,1058,1,2801,1,52,1,-1,-1,0,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,0,0,1058,2,2802,4,48,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,0,0,1058,3,2803,1,22,1,-1,25485,0,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,2,1,1058,4,2804,6,16,1,1,22335,1,15,34,854,854,12,51,11,48,0,0,0,0,0,0,0,0,0,207797012
2482,0,0,1059,1,2805,1,31,1,-1,-1,0,21,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,0,0,1059,2,2806,1,31,1,-1,-1,0,26,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,1,83,1059,3,2807,7,7,1,1,21811,1,19,48,807,807,26,63,21,56,2,2,2,1,2,2806,1,26,63,959330457
2485,1,83,1059,4,2808,8,4,1,1,22336,1,15,59,854,854,26,63,21,56,2,1,1,2,1,2805,1,21,56,959330457
2486,0,0,1059,1,2805,1,31,1,-1,-1,0,21,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,0,0,1059,2,2806,1,31,1,-1,-1,0,26,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,2,1,1059,3,2807,7,7,1,1,21811,1,19,48,807,807,26,63,21,56,0,0,0,0,0,0,0,0,0,28692274
2489,2,1,1059,4,2808,8,4,1,1,22336,1,15,59,854,854,26,63,21,56,0,0,0,0,0,0,0,0,0,28692274
2490,0,0,1060,1,2809,2,69,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,0,0,1060,2,2810,1,45,1,-1,-1,0,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,1,28,1060,3,2811,7,12,1,1,22321,1,23,51,366,366,21,34,0,0,1,1,1,1,2,2810,1,21,34,766112881
2493,0,0,1060,1,2809,2,69,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,0,0,1060,2,2810,1,45,1,-1,-1,0,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,2,1,1060,3,2811,7,12,1,1,22321,1,23,51,366,366,21,34,0,0,0,0,0,0,0,0,0,0,0,360605481
2496,0,0,1067,1,2824,1,38,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,0,0,1067,2,2825,1,40,1,-1,-1,0,21,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,0,0,1067,3,2826,2,20,1,-1,-1,0,32,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,0,0,1067,4,2827,2,19,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,1,1,1067,5,2828,6,18,3,1,21811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236764081
2501,1,1,1067,6,2829,6,16,1,1,22046,1,22,51,1193,1193,21,61,32,65,0,0,0,0,0,0,0,0,0,236764081
2502,0,0,1067,1,2824,1,38,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,0,0,1067,2,2825,1,40,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,0,0,1067,3,2826,2,20,1,-1,-1,0,32,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,0,0,1067,4,2827,2,19,1,-1,-1,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2,1,1067,5,2828,6,18,3,1,21811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869619767
2507,2,1,1067,6,2829,6,16,1,1,22046,1,22,51,1193,1193,32,65,12,37,0,0,0,0,0,0,0,0,0,869619767
2508,0,0,1070,1,2835,1,46,1,-1,-1,0,45,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,1,1,1070,2,2836,7,15,1,1,21811,1,16,50,58,58,45,82,0,0,0,0,0,0,0,0,0,0,0,239801793
2510,1,1,1070,3,2837,7,13,1,1,20763,1,17,46,947,947,45,82,0,0,0,0,0,0,0,0,0,0,0,239801793
2511,0,0,1070,1,2835,1,46,1,-1,-1,0,45,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,2,1,1070,2,2836,7,15,1,1,21811,1,16,50,58,58,45,82,0,0,0,0,0,0,0,0,0,0,0,231335374
2513,2,1,1070,3,2837,7,13,1,1,20763,1,17,46,947,947,45,82,0,0,0,0,0,0,0,0,0,0,0,231335374
2514,0,0,1077,1,2850,1,27,1,-1,-1,0,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,1,1,1077,2,2851,7,6,1,1,21811,1,20,50,104,104,18,53,0,0,0,0,0,0,0,0,0,0,0,174021415
2516,1,1,1077,3,2852,7,5,1,1,21813,1,40,68,210,210,18,53,0,0,0,0,0,0,0,0,0,0,0,174021415
2517,1,1,1077,4,2853,8,3,2,2,21667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174021415
2518,0,0,1077,5,2854,2,27,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,0,0,1077,1,2850,1,27,1,-1,-1,0,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,2,7,1077,2,2851,7,6,1,1,21811,1,20,50,104,104,18,53,0,0,0,0,0,0,0,0,0,0,0,216345763
2521,2,7,1077,3,2852,7,5,1,1,21813,1,40,68,210,210,18,53,0,0,2,1,2,1,1,2850,1,18,53,216345763
2522,2,7,1077,4,2853,8,3,2,2,21667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216345763
2523,0,0,1077,5,2854,2,27,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,0,0,1079,1,2857,3,33,1,-1,22118,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,1,1,1079,2,2858,7,12,2,2,21725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26685240
2526,1,1,1079,3,2859,7,10,1,2,21725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26685240
2527,1,1,1079,4,2860,7,6,1,1,21813,1,18,47,210,210,20,28,0,0,0,0,0,0,0,0,0,0,0,26685240
2528,1,1,1079,5,2861,8,4,2,1,22847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26685240
2529,0,0,1079,1,2857,3,33,1,-1,22118,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,2,1,1079,2,2858,7,12,2,2,21725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402834301
2531,2,1,1079,3,2859,7,10,1,2,21725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402834301
2532,2,1,1079,4,2860,7,6,1,1,21813,1,18,47,210,210,20,28,0,0,0,0,0,0,0,0,0,0,0,402834301
2533,2,1,1079,5,2861,8,4,2,1,22847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402834301
2534,0,0,1085,1,2872,1,34,1,-1,-1,0,23,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,0,0,1085,2,2873,2,34,1,-1,-1,0,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,1,6,1085,3,2874,7,10,1,1,24419,1,19,48,943,947,23,50,23,54,1,1,2,1,2,2873,2,23,50,302031608
2537,1,6,1085,4,2875,7,8,1,1,21811,1,19,48,104,104,23,50,23,54,0,0,0,0,0,0,0,0,0,302031608
2538,1,6,1085,5,2876,8,4,1,2,21770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302031608
2539,0,0,1085,1,2872,1,34,1,-1,-1,0,23,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,0,0,1085,2,2873,2,34,1,-1,-1,0,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,2,6,1085,3,2874,7,10,1,1,24419,1,19,48,943,947,23,50,23,54,1,1,2,1,2,2873,2,23,50,151275013
2542,2,6,1085,4,2875,7,8,1,1,21811,1,19,48,104,104,23,50,23,54,0,0,0,0,0,0,0,0,0,151275013
2543,2,6,1085,5,2876,8,4,1,2,21770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151275013
2544,0,0,1087,1,2880,1,46,1,-1,-1,0,16,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,1,28,1087,2,2881,7,13,1,1,21027,1,18,47,598,598,16,66,0,0,1,1,1,1,1,2880,1,16,66,707309359
2546,1,28,1087,3,2882,7,11,1,1,21813,1,19,51,273,273,16,66,0,0,0,0,0,0,0,0,0,0,0,707309359
2547,0,0,1087,1,2880,1,46,1,-1,-1,0,16,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,2,1,1087,2,2881,7,13,1,1,21027,1,18,47,598,598,16,66,0,0,0,0,0,0,0,0,0,0,0,973642452
2549,2,1,1087,3,2882,7,11,1,1,21813,1,19,51,273,273,16,66,0,0,0,0,0,0,0,0,0,0,0,973642452
2550,0,0,1088,1,2883,4,31,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,0,0,1088,2,2884,1,40,1,-1,-1,0,17,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,1,29,1088,3,2885,7,15,1,1,21811,1,18,48,127,127,0,0,17,54,2,1,1,1,1,2883,4,0,0,811799643
2553,0,0,1088,1,2883,4,31,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,0,0,1088,2,2884,1,40,1,-1,-1,0,17,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,2,29,1088,3,2885,7,15,1,1,21811,1,18,48,127,127,0,0,17,54,2,1,1,1,1,2883,4,0,0,559948745
2556,0,0,1090,1,2888,1,35,1,-1,-1,0,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,1,10,1090,2,2889,7,13,1,1,21811,1,13,57,148,148,20,57,0,0,0,0,0,0,0,0,0,0,0,489242875
2558,1,10,1090,3,2890,7,10,1,1,21811,1,17,47,148,148,20,57,0,0,1,1,3,1,1,2888,1,20,57,489242875
2559,1,10,1090,4,2891,8,4,1,1,21669,1,16,59,201,201,20,57,0,0,1,1,2,1,1,2888,1,20,57,489242875
2560,0,0,1090,1,2888,1,35,1,-1,-1,0,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,2,2,1090,2,2889,7,13,1,1,21811,1,13,57,148,148,20,57,0,0,0,0,0,0,0,0,0,0,0,694727776
2562,2,2,1090,3,2890,7,10,1,1,21811,1,17,47,148,148,20,57,0,0,0,0,0,0,0,0,0,0,0,694727776
2563,2,2,1090,4,2891,8,4,1,1,21669,1,16,59,201,201,20,57,0,0,1,1,3,1,1,2888,1,20,57,694727776
2564,0,0,1091,1,2892,1,37,1,-1,-1,0,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,1,1,1091,2,2893,6,16,1,1,21811,1,19,44,148,148,19,57,0,0,0,0,0,0,0,0,0,0,0,436653780
2566,1,1,1091,3,2894,7,14,1,1,21811,1,15,67,148,148,19,57,0,0,0,0,0,0,0,0,0,0,0,436653780
2567,0,0,1091,1,2892,1,37,1,-1,-1,0,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,2,1,1091,2,2893,6,16,1,1,21811,1,19,44,148,148,19,57,0,0,0,0,0,0,0,0,0,0,0,363025264
2569,2,1,1091,3,2894,7,14,1,1,21811,1,15,67,148,148,19,57,0,0,0,0,0,0,0,0,0,0,0,363025264
2570,0,0,1093,1,2898,4,32,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,1,1,1093,2,2899,7,15,1,1,20880,1,19,49,1185,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,727793600
2572,0,0,1093,3,2900,4,33,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,0,0,1093,1,2898,4,32,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,2,1,1093,2,2899,7,15,1,1,20880,1,19,49,1185,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,682198085
2575,0,0,1093,3,2900,4,33,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,0,0,1099,1,2908,1,36,1,-1,-1,0,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,0,0,1099,2,2909,1,32,1,-1,-1,0,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,1,29,1099,3,2910,7,8,1,1,21811,1,20,49,320,320,23,57,27,44,0,0,0,0,0,0,0,0,0,641092985
2579,1,29,1099,4,2911,7,6,1,1,20205,1,17,46,1307,1307,23,57,27,44,2,1,1,1,2,2909,1,23,57,641092985
2580,0,0,1099,1,2908,1,36,1,-1,-1,0,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,0,0,1099,2,2909,1,32,1,-1,-1,0,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,2,30,1099,3,2910,7,8,1,1,21811,1,20,49,320,320,23,57,27,44,0,0,0,0,0,0,0,0,0,844800952
2583,2,30,1099,4,2911,7,6,1,1,20205,1,17,46,1307,1307,23,57,27,44,1,1,1,2,1,2908,1,27,44,844800952
2584,0,0,1101,1,2913,1,61,1,-1,-1,0,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,0,0,1101,2,2914,1,42,1,-1,-1,0,21,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,1,6,1101,3,2915,6,19,1,1,21811,1,17,46,320,320,21,57,21,60,0,0,0,0,0,0,0,0,0,497893215
2587,1,6,1101,4,2916,7,14,1,1,21811,1,20,47,320,320,21,57,21,60,1,1,2,1,2,2914,1,21,57,497893215
2588,0,0,1101,1,2913,1,61,1,-1,-1,0,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,0,0,1101,2,2914,1,42,1,-1,-1,0,21,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,2,1,1101,3,2915,6,19,1,1,21811,1,17,46,320,320,21,57,21,60,0,0,0,0,0,0,0,0,0,870633184
2591,2,1,1101,4,2916,7,14,1,1,21811,1,20,47,320,320,21,57,21,60,0,0,0,0,0,0,0,0,0,870633184
2592,0,0,1102,1,2917,1,30,1,-1,22119,0,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,0,0,1102,2,2918,1,29,1,-1,22121,0,22,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,1,28,1102,3,2919,7,8,1,1,21813,1,19,49,363,363,22,56,22,52,1,1,1,1,2,2918,1,22,56,218791206
2595,0,0,1102,1,2917,1,30,1,-1,22119,0,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,0,0,1102,2,2918,1,29,1,-1,22121,0,22,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,2,30,1102,3,2919,7,8,1,1,21813,1,19,49,363,363,22,56,22,52,1,1,1,2,1,2917,1,22,52,930912660
2598,0,0,1117,1,2941,1,53,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,0,0,1117,2,2942,1,51,1,-1,-1,0,19,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,1,1,1117,3,2943,6,17,1,1,20231,1,16,24,1034,1034,19,61,0,0,0,0,0,0,0,0,0,0,0,409053000
2601,0,0,1117,1,2941,1,53,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,0,0,1117,2,2942,1,51,1,-1,-1,0,19,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,2,1,1117,3,2943,6,17,1,1,20231,1,16,24,1034,1034,19,61,0,0,0,0,0,0,0,0,0,0,0,593267960
2604,0,0,1118,1,2944,1,45,1,-1,-1,0,46,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,0,0,1118,2,2945,1,40,1,-1,-1,0,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,1,1,1118,3,2946,7,10,1,1,21811,1,18,46,301,301,46,81,15,52,0,0,0,0,0,0,0,0,0,233954268
2607,0,0,1118,1,2944,1,45,1,-1,-1,0,46,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,0,0,1118,2,2945,1,40,1,-1,-1,0,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,2,1,1118,3,2946,7,10,1,1,21811,1,18,46,301,301,46,81,15,52,0,0,0,0,0,0,0,0,0,958424096
2610,0,0,1120,1,2949,1,44,1,-1,-1,0,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,0,0,1120,2,2950,1,43,1,-1,-1,0,21,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,1,1,1120,3,2951,6,19,1,1,20331,1,16,47,1034,1034,21,59,19,56,0,0,0,0,0,0,0,0,0,114528456
2613,1,1,1120,4,2952,6,17,1,1,22046,1,16,48,997,997,21,59,19,56,0,0,0,0,0,0,0,0,0,114528456
2614,1,1,1120,5,2953,6,17,1,1,20205,1,17,56,1226,1226,21,59,19,56,0,0,0,0,0,0,0,0,0,114528456
2615,0,0,1120,1,2949,1,44,1,-1,-1,0,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,0,0,1120,2,2950,1,43,1,-1,-1,0,21,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,2,1,1120,3,2951,6,19,1,1,20331,1,16,47,1034,1034,21,59,19,56,0,0,0,0,0,0,0,0,0,910781515
2618,2,1,1120,4,2952,6,17,1,1,22046,1,16,48,997,997,21,59,19,56,0,0,0,0,0,0,0,0,0,910781515
2619,2,1,1120,5,2953,6,17,1,1,20205,1,17,56,1226,1226,21,59,19,56,0,0,0,0,0,0,0,0,0,910781515
2620,0,0,1140,1,2994,2,36,1,-1,-1,0,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
