hhid,pnum,pumsSerialNo,persType,persTypeDetailed,age,gender,industry,schlGrade,educLevel,workPlaceType,workPlaceTaz,workPlaceMaz,schoolType,schoolTaz,schoolMaz,dailyActivityPattern,specEvtParticipant,jointTour1Role,jointTour2role,obPeChauffBund1,obPeChauffBund2,obPeChauffBund3,obRsChauffBund,obPePassBund,obRsPassBund,ibPeChauffBund1,ibPeChauffBund2,ibPeChauffBund3,ibRsChauffBund,ibPePassBund,ibRsPassBund,studentDorm,studentRent,activityString
1678,1,2.00900083712E12,2,4,48,2,61,0,13,2,64,25485,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[0-412-412-1-15-0-411-0]"
1678,2,2.00900083712E12,1,1,48,1,92,0,12,2,36,24195,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1678,3,2.00900083712E12,6,17,18,1,0,5,9,0,0,0,1,336,26619,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0]"
1678,4,2.00900083712E12,6,18,16,2,0,5,6,0,0,0,1,336,26623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-62-0]"
1678,5,2.00900083712E12,7,19,12,2,0,4,3,0,0,0,1,44,25235,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"[0-412-3-0]"
1679,1,2.007000285184E12,1,1,52,2,56,0,12,2,468,468,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1680,1,2.011000471552E12,1,1,61,1,61,0,9,2,44,25072,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-1-0-1-0]"
1680,2,2.011000471552E12,4,13,61,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-61-0-9-9-0-8-0]"
1681,1,2.011001389056E12,1,1,36,2,92,0,11,2,473,473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0-1-0]"
1681,2,2.011001389056E12,8,21,2,2,0,0,0,0,0,0,2,308,25509,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1681,3,2.011001389056E12,1,1,36,1,56,0,11,2,468,468,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-8-9-0]"
1682,1,2.007000940544E12,1,1,29,1,61,0,13,2,336,26612,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1684,1,2.010001047552E12,5,15,78,2,0,0,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-0]"
1684,2,2.010001047552E12,5,15,78,1,0,0,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-72-0]"
1686,1,2.008000888832E12,1,1,37,1,72,0,9,2,104,23229,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1686,2,2.008000888832E12,2,4,33,2,52,0,13,2,476,476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-61-9-8-0]"
1687,1,2.010000392192E12,1,1,50,1,72,0,9,2,468,468,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-42-0-412-1-0]"
1687,2,2.010000392192E12,6,16,17,2,72,5,6,2,13,23856,1,44,25235,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0]"
1688,1,2.009001099264E12,1,1,61,1,56,0,9,2,221,20336,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1688,2,2.009001099264E12,2,4,51,2,62,0,9,1,312,25604,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-1-8-0]"
1689,1,2.0070006784E12,1,1,35,1,31,0,9,2,100,22658,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1690,1,2.008000888832E12,1,1,34,1,92,0,11,2,477,477,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1690,2,2.008000888832E12,1,1,32,2,61,0,14,2,444,444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-9-0-61-8-0]"
1690,3,2.008000888832E12,8,21,1,2,0,0,0,0,0,0,2,314,25903,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1691,1,2.007000416256E12,1,1,32,2,62,0,10,2,238,21119,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1691,2,2.007000416256E12,8,21,3,2,0,1,1,0,0,0,1,198,22609,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1692,1,2.008000888832E12,2,4,35,2,44,0,9,2,18,22384,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1692,2,2.008000888832E12,1,1,36,1,44,0,9,2,174,25163,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-61-1-0-9-5-0-5-0]"
1692,3,2.008000888832E12,6,16,16,1,56,5,5,2,66,25124,1,358,26241,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-9-5-0]"
1693,1,2.011001257984E12,2,4,26,1,92,0,9,2,476,476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-8-0]"
1693,2,2.011001257984E12,1,1,26,2,72,0,9,2,473,473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-42-42-0]"
1694,1,2.010000785408E12,2,4,70,2,42,0,9,2,444,444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1694,2,2.010000785408E12,2,4,73,1,61,0,14,2,476,476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1695,1,2.00700002304E12,2,4,25,1,44,0,10,2,317,25905,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-73-0]"
1695,2,2.00700002304E12,2,4,22,1,62,0,11,2,444,444,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1696,1,2.010000654336E12,1,1,60,1,61,0,9,1,316,25930,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-62-8-9-0]"
1696,2,2.010000654336E12,2,4,64,2,62,0,12,2,86,24701,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-0-62-0]"
1697,1,2.010001309696E12,1,1,61,1,62,0,13,2,476,476,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-9-5-0-5-73-0]"
1697,2,2.010001309696E12,1,1,60,2,56,0,14,2,149,21884,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-1-15-0-9-5-0]"
1698,1,2.007001071616E12,1,1,36,2,62,0,9,2,444,444,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-1-0-411-8-0]"
1698,2,2.007001071616E12,1,1,38,1,33,0,9,2,52,25439,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-1-72-1-0-42-0]"
1698,3,2.007001071616E12,7,19,14,1,0,0,4,0,0,0,1,87,25067,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1698,4,2.007001071616E12,8,21,4,2,0,0,1,0,0,0,1,29,23126,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"[0-3-8-0]"
1699,1,2.007000940544E12,2,4,38,2,51,0,10,2,186,23534,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-411-71-8-0-42-42-9-42-42-0-411-0]"
1699,2,2.007000940544E12,6,18,16,2,0,5,6,0,0,0,1,336,26623,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-73-0]"
1699,3,2.007000940544E12,7,19,10,2,0,3,2,0,0,0,1,336,26628,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-3-0]"
1701,1,2.011001257984E12,1,1,43,2,45,0,9,1,320,26066,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-62-0]"
1701,2,2.011001257984E12,1,1,21,1,44,0,9,2,67,25059,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1701,3,2.011001257984E12,5,15,79,1,0,0,8,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1702,1,2.010000785408E12,1,3,25,1,42,6,10,2,83,24497,2,330,26531,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-61-61-72-8-0]"
1703,1,2.009000443904E12,1,1,62,2,72,0,13,2,67,25061,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-9-73-8-0]"
1703,2,2.009000443904E12,2,4,63,1,54,0,11,2,158,21522,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-73-0]"
1705,1,2.007000285184E12,1,1,48,1,92,0,13,2,28,23632,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-8-61-0]"
1705,2,2.007000285184E12,1,1,46,2,61,0,14,2,393,22506,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-1-0-62-0]"
1705,3,2.007000285184E12,3,9,21,2,0,6,13,0,0,0,2,330,26531,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-2-61-0]"
1705,4,2.007000285184E12,3,9,19,2,0,6,11,0,0,0,2,330,26490,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-0-2-73-8-0-9-0]"
1705,5,2.007000285184E12,6,16,16,2,72,5,7,2,332,26540,1,336,26628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-5-0]"
1706,1,2.010000130048E12,1,1,23,2,62,0,9,1,323,25946,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-15-15-15-15-0]"
1706,2,2.010000130048E12,8,22,6,2,0,0,1,0,0,0,1,330,26579,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1706,3,2.010000130048E12,8,21,0,1,0,0,0,0,0,0,2,323,25946,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1706,4,2.010000130048E12,4,13,24,1,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-8-9-0]"
1707,1,2.010000130048E12,2,4,63,1,56,0,9,2,468,468,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1707,2,2.010000130048E12,2,4,68,2,81,0,9,2,338,26610,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-8-15-0]"
1708,1,2.008001150976E12,1,1,28,1,23,0,4,2,378,25630,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-15-15-0-15-15-0]"
1708,2,2.008001150976E12,4,13,26,2,0,0,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
1708,3,2.008001150976E12,7,19,7,2,0,2,2,0,0,0,1,358,26241,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-73-0]"
1708,4,2.008001150976E12,8,22,5,1,0,0,1,0,0,0,1,335,26661,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1708,5,2.008001150976E12,8,21,3,1,0,0,1,0,0,0,1,330,26489,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1709,1,2.009000312832E12,1,1,64,1,54,0,15,2,268,20589,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-8-0]"
1709,2,2.009000312832E12,1,1,63,2,61,0,14,2,330,26531,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-8-0-1-73-0]"
1710,1,2.007999971328E12,2,7,39,2,56,6,12,2,473,473,2,330,26533,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-411-0-1-0-42-42-0]"
1710,2,2.007999971328E12,1,1,42,1,92,0,11,2,4,23989,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-1-0]"
1710,3,2.007999971328E12,7,19,14,1,0,4,4,0,0,0,1,336,26619,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-62-61-0]"
1710,4,2.007999971328E12,7,19,11,1,0,4,2,0,0,0,1,336,26623,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1710,5,2.007999971328E12,7,19,8,2,0,3,2,0,0,0,1,336,26623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1711,1,2.009000574976E12,1,1,45,1,81,0,13,2,83,24105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-61-1-0]"
1711,2,2.009000574976E12,1,1,39,2,61,0,14,2,468,468,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[0-412-1-412-0]"
1711,3,2.009000574976E12,1,3,19,2,52,6,10,2,473,473,2,330,26579,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0]"
1711,4,2.009000574976E12,6,16,16,2,72,5,6,2,376,26844,1,336,26628,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0]"
1711,5,2.009000574976E12,7,19,11,2,0,4,3,0,0,0,2,325,25990,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1711,6,2.009000574976E12,8,22,5,1,0,1,1,0,0,0,1,328,26442,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[0-3-0]"
1712,1,2.007000809472E12,1,1,49,1,92,0,9,2,67,25058,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-62-9-0]"
1712,2,2.007000809472E12,1,1,47,2,56,0,9,2,444,444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1712,3,2.007000809472E12,1,1,24,2,56,0,11,2,39,24826,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-9-8-9-0]"
1713,1,2.007000416256E12,1,1,42,1,92,0,9,2,116,22752,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
1713,2,2.007000416256E12,1,1,42,2,62,0,12,2,328,26455,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-412-412-1-0]"
1713,3,2.007000416256E12,6,18,16,1,0,5,6,0,0,0,1,336,26619,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-3-0]"
1713,4,2.007000416256E12,7,19,15,1,0,5,4,0,0,0,1,336,26619,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-412-412-3-61-0]"
1713,5,2.007000416256E12,7,19,15,1,0,0,5,0,0,0,1,336,26619,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0]"
1713,6,2.007000416256E12,7,19,13,1,0,4,3,0,0,0,1,336,26623,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-412-3-9-0-62-0]"
1714,1,2.007999971328E12,1,1,56,1,92,0,9,2,468,468,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-9-0-9-0]"
1714,2,2.007999971328E12,2,4,58,2,61,0,10,2,336,26619,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-0-6-6-6-7-7-6-0-9-0]"
1714,3,2.007999971328E12,2,6,25,1,61,7,14,2,469,469,2,330,26489,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-6-6-6-7-7-6-0-72-0]"
1715,1,2.011000733696E12,1,1,43,2,61,0,14,2,330,26489,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-15-15-1-73-0]"
1715,2,2.011000733696E12,1,1,47,1,62,0,15,2,338,26610,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-1-0]"
1715,3,2.011000733696E12,7,19,14,2,0,5,4,0,0,0,1,336,26619,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-61-0]"
1715,4,2.011000733696E12,7,19,11,2,0,4,3,0,0,0,1,336,26628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1715,5,2.011000733696E12,7,19,9,2,0,3,2,0,0,0,1,336,26628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1716,1,2.008000364544E12,1,1,61,1,31,0,9,2,444,444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1716,2,2.008000364544E12,4,13,60,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-72-0]"
1717,1,2.007000285184E12,4,13,62,1,0,0,13,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-5-0]"
1717,2,2.007000285184E12,4,13,60,2,0,0,11,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1720,1,2.0080001024E12,2,4,57,2,61,0,14,2,336,26623,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-7-6-5-5-0-5-0]"
1720,2,2.0080001024E12,4,13,55,1,0,0,12,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-7-6-5-5-0]"
1721,1,2.00800141312E12,1,1,60,1,33,0,11,2,473,473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-9-0-62-0]"
1721,2,2.00800141312E12,4,13,62,2,0,0,10,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
1722,1,2.00900018176E12,1,1,24,1,62,0,9,2,473,473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-1-0]"
1722,2,2.00900018176E12,4,13,20,2,0,0,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1723,1,2.010000130048E12,1,1,65,1,51,0,10,2,148,22266,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1723,2,2.010000130048E12,4,13,55,2,0,0,12,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1724,1,2.010000523264E12,4,13,63,1,0,0,11,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-5-0]"
1724,2,2.010000523264E12,2,4,60,2,31,0,9,2,468,468,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1725,1,2.011000733696E12,2,4,49,2,45,0,9,2,317,25898,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-1-42-0]"
1725,2,2.011000733696E12,7,19,12,1,0,4,3,0,0,0,1,336,26628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1726,1,2.007001071616E12,1,1,50,1,32,0,9,2,167,24667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-1-9-8-0-73-0]"
1726,2,2.007001071616E12,1,1,49,2,51,0,9,2,444,444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-9-8-0]"
1727,1,2.007000285184E12,1,1,48,1,42,0,9,2,473,473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-73-0]"
1727,2,2.007000285184E12,1,1,48,2,62,0,9,2,59,24621,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-8-0]"
1728,1,2.009000706048E12,4,13,62,2,0,0,9,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-6-6-6-5-8-7-0]"
1728,2,2.009000706048E12,4,13,63,1,0,0,9,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-6-6-6-5-8-7-0-62-0]"
1729,1,2.011001257984E12,2,4,26,1,92,0,9,2,28,23632,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1729,2,2.011001257984E12,1,1,26,2,72,0,9,2,473,473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-62-0]"
1730,1,2.010000130048E12,1,1,44,1,44,0,4,2,473,473,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-1-0-5-9-5-5-5-0]"
1730,2,2.010000130048E12,1,1,45,2,61,0,4,2,330,26490,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1730,3,2.010000130048E12,1,1,21,2,61,0,4,2,330,26579,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1730,4,2.010000130048E12,4,13,20,2,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1730,5,2.010000130048E12,4,13,18,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1730,6,2.010000130048E12,6,18,16,2,0,5,5,0,0,0,1,336,26628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1730,7,2.010000130048E12,7,19,12,2,0,4,3,0,0,0,1,336,26628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-3-0]"
1730,8,2.010000130048E12,7,19,7,1,0,3,2,0,0,0,1,336,26623,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-3-0-5-9-5-5-5-0]"
1730,9,2.010000130048E12,7,19,7,1,0,2,2,0,0,0,1,336,26628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-8-0-73-0]"
1731,1,2.01000091648E12,1,1,60,2,62,0,11,2,468,468,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-1-0-61-0]"
1732,1,2.008001150976E12,4,13,29,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-61-61-0]"
1732,2,2.008001150976E12,7,19,13,1,0,4,3,0,0,0,1,336,26623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-73-0]"
1733,1,2.009000706048E12,1,1,34,1,32,0,13,2,374,26765,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-0-15-15-73-0]"
1733,2,2.009000706048E12,1,1,35,2,92,0,11,2,468,468,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-73-0-9-8-0]"
1733,3,2.009000706048E12,8,21,3,1,0,1,2,0,0,0,1,336,26609,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1733,4,2.009000706048E12,8,21,0,1,0,0,0,0,0,0,2,331,26528,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1734,1,2.010000392192E12,1,1,49,2,33,0,9,2,474,474,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-61-62-0]"
1734,2,2.010000392192E12,4,13,35,1,0,0,10,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-6-6-6-5-0]"
1734,3,2.010000392192E12,3,12,20,1,31,6,9,2,332,26540,2,330,26532,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-62-0-9-6-6-6-5-0]"
1734,4,2.010000392192E12,6,18,16,1,0,5,6,0,0,0,1,336,26628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-9-8-0]"
1735,1,2.010001309696E12,1,1,24,1,81,0,9,2,333,26719,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-9-1-73-0]"
1736,1,2.011000733696E12,1,1,37,1,23,0,12,2,474,474,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1736,2,2.011000733696E12,7,19,14,2,0,5,5,0,0,0,1,336,26628,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0]"
1736,3,2.011000733696E12,1,1,33,2,62,0,9,2,331,26522,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-412-15-15-0-1-15-15-0]"
1736,4,2.011000733696E12,7,19,8,1,0,3,2,0,0,0,1,336,26628,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-412-3-0]"
1737,1,2.007000285184E12,1,1,27,2,62,0,10,2,473,473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-62-0]"
1737,2,2.007000285184E12,1,1,25,1,62,0,9,2,474,474,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-411-62-9-0-1-0]"
1737,3,2.007000285184E12,7,20,5,1,0,2,2,0,0,0,1,336,26619,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1737,4,2.007000285184E12,8,21,1,1,0,0,0,0,0,0,2,331,26599,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1739,1,2.009000968192E12,1,1,38,2,42,0,9,2,377,26771,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-8-0]"
