hhid,pumsSerialNo,homeTaz,homeMaz,hhsize,numFtWorkers,numPtWorkers,numUnivStuds,numNonWorkers,nunmRetired,numDrivAgeStuds,numPreDrivStuds,numPreshcool,hhIncomeDollars,dwellingType
694,2.007000547328E12,118,22403,4,3,0,0,0,0,1,0,0,117690,-999
695,2.010001178624E12,118,22441,5,1,0,0,3,0,0,0,1,45950,-999
696,2.010001309696E12,119,22326,2,1,0,0,1,0,0,0,0,47200,-999
697,2.010001309696E12,119,22326,2,1,0,0,1,0,0,0,0,54800,-999
698,2.011001520128E12,119,22326,3,0,0,0,1,0,1,1,0,1600,-999
699,2.009000443904E12,119,22328,2,1,0,0,1,0,0,0,0,14000,-999
700,2.010001178624E12,119,22328,2,1,0,0,1,0,0,0,0,80350,-999
701,2.011001257984E12,119,22328,3,0,0,0,1,2,0,0,0,53600,-999
702,2.007000416256E12,119,22330,2,1,0,0,1,0,0,0,0,37501,-999
703,2.007000940544E12,119,22330,2,1,0,0,0,1,0,0,0,47800,-999
704,2.007000940544E12,119,22330,2,1,0,0,1,0,0,0,0,61000,-999
705,2.007999971328E12,119,22330,2,0,1,0,1,0,0,0,0,6500,-999
706,2.008000495616E12,119,22330,2,0,1,0,0,1,0,0,0,47500,-999
707,2.011000733696E12,119,22330,2,0,1,0,0,1,0,0,0,61400,-999
708,2.008001282048E12,119,22425,4,2,0,0,0,0,0,2,0,90000,-999
709,2.007000285184E12,119,22426,2,1,0,0,1,0,0,0,0,107000,-999
710,2.008000233472E12,119,22426,4,2,0,0,0,0,1,1,0,107580,-999
711,2.00700133376E12,119,22478,4,2,0,0,1,0,0,0,1,57000,-999
712,2.007000416256E12,119,22479,4,2,0,0,1,0,1,0,0,79900,-999
713,2.00900018176E12,119,22492,2,0,1,0,0,0,0,1,0,7400,-999
714,2.00900018176E12,119,22492,2,1,0,0,1,0,0,0,0,30900,-999
715,2.010000785408E12,119,22503,4,1,1,0,0,0,0,2,0,45000,-999
716,2.01100099584E12,120,22029,2,2,0,0,0,0,0,0,0,54500,-999
717,2.009000574976E12,120,22040,2,1,1,0,0,0,0,0,0,39200,-999
718,2.010000785408E12,120,22040,3,1,0,0,1,0,0,1,0,24980,-999
719,2.0070006784E12,120,22042,1,0,0,0,0,1,0,0,0,4100,-999
720,2.00700002304E12,120,22094,3,1,0,0,1,0,0,1,0,58000,-999
721,2.00700002304E12,120,22094,1,0,0,0,0,1,0,0,0,27200,-999
722,2.007000154112E12,120,22094,1,0,0,0,1,0,0,0,0,14900,-999
723,2.007001202688E12,120,22094,3,1,0,0,1,0,0,0,1,35500,-999
724,2.007999971328E12,120,22094,3,1,0,0,1,0,0,1,0,80000,-999
725,2.008000233472E12,120,22094,2,2,0,0,0,0,0,0,0,35000,-999
726,2.01000091648E12,120,22094,1,0,0,0,0,1,0,0,0,14900,-999
727,2.010001440768E12,120,22094,3,1,0,0,0,0,0,0,2,11000,-999
728,2.008000495616E12,120,22144,2,1,1,0,0,0,0,0,0,44000,-999
729,2.010001047552E12,120,22144,3,1,0,1,1,0,0,0,0,68000,-999
730,2.008001150976E12,120,22187,4,1,0,0,1,0,0,1,1,22300,-999
731,2.009000968192E12,120,22258,4,1,0,0,1,0,0,0,2,49700,-999
732,2.007000547328E12,120,22291,1,0,0,0,0,1,0,0,0,23800,-999
733,2.010001178624E12,120,22291,3,1,0,1,1,0,0,0,0,50000,-999
734,2.007000154112E12,121,21949,2,1,0,0,1,0,0,0,0,80000,-999
735,2.007000416256E12,121,21949,2,1,0,0,1,0,0,0,0,75000,-999
736,2.0070006784E12,121,21949,2,1,0,0,1,0,0,0,0,180000,-999
737,2.008000888832E12,121,21949,2,2,0,0,0,0,0,0,0,50000,-999
738,2.009000706048E12,121,21949,2,2,0,0,0,0,0,0,0,66200,-999
739,2.009000968192E12,121,21949,2,2,0,0,0,0,0,0,0,67000,-999
740,2.011001389056E12,121,21949,2,0,2,0,0,0,0,0,0,33000,-999
741,2.008000626688E12,121,22020,2,0,1,0,0,1,0,0,0,25000,-999
742,2.010001178624E12,121,22021,4,1,0,1,0,0,1,1,0,47600,-999
743,2.010001440768E12,121,22021,4,3,0,0,1,0,0,0,0,93100,-999
744,2.011001257984E12,121,22021,5,2,0,0,0,0,0,1,2,70000,-999
745,2.00900018176E12,121,22022,2,1,0,0,1,0,0,0,0,42200,-999
746,2.009001099264E12,121,22022,2,2,0,0,0,0,0,0,0,77000,-999
747,2.010001047552E12,121,22022,2,2,0,0,0,0,0,0,0,100020,-999
748,2.010001309696E12,121,22022,2,2,0,0,0,0,0,0,0,33000,-999
749,2.00700133376E12,121,22037,1,0,0,0,1,0,0,0,0,7200,-999
750,2.010001309696E12,121,22037,3,2,1,0,0,0,0,0,0,75120,-999
751,2.009000050688E12,121,22084,2,1,0,0,1,0,0,0,0,37300,-999
752,2.010000130048E12,121,22084,4,2,1,0,0,0,1,0,0,91600,-999
753,2.007000809472E12,121,22095,6,1,0,0,1,0,0,2,2,49000,-999
754,2.00900083712E12,121,22095,2,1,0,0,1,0,0,0,0,43000,-999
755,2.009001099264E12,121,22095,2,2,0,0,0,0,0,0,0,36000,-999
756,2.007000547328E12,121,22096,5,2,3,0,0,0,0,0,0,114380,-999
757,2.00800075776E12,121,22134,3,2,1,0,0,0,0,0,0,76500,-999
758,2.008001150976E12,121,22134,3,3,0,0,0,0,0,0,0,82000,-999
759,2.00900018176E12,121,22134,2,0,1,0,0,0,0,1,0,7400,-999
760,2.011000209408E12,121,22134,2,1,0,0,0,0,0,0,1,32000,-999
